CAR_CHC_ID,POSITION_TITLE_E,SELECTION_PROCESS_NUMBER,POSITIONS_AVAILABLE,DEPT_CD,CLASSIFICATIONS,VARIOUS_WORK_LOCATION,TOTAL_SUBMITTED,POSTER_URL,cd,tot_in
1134227,IM/IT Support Analyst and IT Developer-Analyst,2017-RSN-EA-CMSS-181760,0,RSN,CS02,1,409,https://emploisfp-psjobs.cfp-psc.gc.ca/psrs-srfp/applicant/page1800?poster=1134227,5917,5
1134230,"Aircraft Maintenance Engineer, Structures",18-MOT-EA-HRS-90176,0,MOT,EG05,0,15,https://emploisfp-psjobs.cfp-psc.gc.ca/psrs-srfp/applicant/page1800?poster=1134230,3506,4
1134241,Junior Project Officer,2018-PEN-EA-NHQ-134864B,4,PEN,AS03,0,259,https://emploisfp-psjobs.cfp-psc.gc.ca/psrs-srfp/applicant/page1800?poster=1134241,3506,132
1134258,Programmer/ Analyst,18-RCM-EA-F-REG-INFORMATIC-73336,1,RCM,CS02,0,30,https://emploisfp-psjobs.cfp-psc.gc.ca/psrs-srfp/applicant/page1800?poster=1134258,4706,10
1134278,Integrated Oceans Management Advisor,18-DFO-PAC-IA-EFM-225908,0,DFO,PC03,0,5,https://emploisfp-psjobs.cfp-psc.gc.ca/psrs-srfp/applicant/page1800?poster=1134278,5915,5
1134280,Stream A: Case & Subject Records Clerk / Stream B: Case Review Clerk,2018-NPB-EA-ATL-134754,0,NPB,CR04,0,101,https://emploisfp-psjobs.cfp-psc.gc.ca/psrs-srfp/applicant/page1800?poster=1134280,1307,58
1134377,Senior Human Resources Advisor or Team Leader,18-AGR-NCR-IA-CM-81a,5,AGR,PE04,1,60,https://emploisfp-psjobs.cfp-psc.gc.ca/psrs-srfp/applicant/page1800?poster=1134377,1307,7
1134377,Senior Human Resources Advisor or Team Leader,18-AGR-NCR-IA-CM-81a,5,AGR,PE04,1,60,https://emploisfp-psjobs.cfp-psc.gc.ca/psrs-srfp/applicant/page1800?poster=1134377,2466,8
1134377,Senior Human Resources Advisor or Team Leader,18-AGR-NCR-IA-CM-81a,5,AGR,PE04,1,60,https://emploisfp-psjobs.cfp-psc.gc.ca/psrs-srfp/applicant/page1800?poster=1134377,3506,18
1134377,Senior Human Resources Advisor or Team Leader,18-AGR-NCR-IA-CM-81a,5,AGR,PE04,1,60,https://emploisfp-psjobs.cfp-psc.gc.ca/psrs-srfp/applicant/page1800?poster=1134377,4611,6
1134385,Labour Relations Coordinator,18-STC-IA-NCR-312-131A,1,STC,AS02,0,12,https://emploisfp-psjobs.cfp-psc.gc.ca/psrs-srfp/applicant/page1800?poster=1134385,3506,1
1134390,Heating Plant Operator,18-RCM-EA-T-REG-HEATPLANT-73344,1,RCM,HP04,0,17,https://emploisfp-psjobs.cfp-psc.gc.ca/psrs-srfp/applicant/page1800?poster=1134390,4706,5
1134391,"Head Geomatics, Civil Engineering Technical Services",2018-SVC-DM-HQ-313157,1,SVC,EG07,1,5,https://emploisfp-psjobs.cfp-psc.gc.ca/psrs-srfp/applicant/page1800?poster=1134391,2481,1
1134391,"Head Geomatics, Civil Engineering Technical Services",2018-SVC-DM-HQ-313157,1,SVC,EG07,1,5,https://emploisfp-psjobs.cfp-psc.gc.ca/psrs-srfp/applicant/page1800?poster=1134391,3506,1
1134407,PE-04 Senior Advisor / ED-EDS-03 Senior Learning Advisor,18-EXT-EA-TH-1018560,2,EXT,EDEDS03,1,96,https://emploisfp-psjobs.cfp-psc.gc.ca/psrs-srfp/applicant/page1800?poster=1134407,2481,26
1134407,PE-04 Senior Advisor / ED-EDS-03 Senior Learning Advisor,18-EXT-EA-TH-1018560,2,EXT,EDEDS03,1,96,https://emploisfp-psjobs.cfp-psc.gc.ca/psrs-srfp/applicant/page1800?poster=1134407,3506,28
1134407,PE-04 Senior Advisor / ED-EDS-03 Senior Learning Advisor,18-EXT-EA-TH-1018560,2,EXT,PE04,1,96,https://emploisfp-psjobs.cfp-psc.gc.ca/psrs-srfp/applicant/page1800?poster=1134407,2481,24
1134407,PE-04 Senior Advisor / ED-EDS-03 Senior Learning Advisor,18-EXT-EA-TH-1018560,2,EXT,PE04,1,96,https://emploisfp-psjobs.cfp-psc.gc.ca/psrs-srfp/applicant/page1800?poster=1134407,3506,26
1134481,Operational Information Management Specialist,17-RCM-IA-WPG-D-71485,1,RCM,AS01,0,3,https://emploisfp-psjobs.cfp-psc.gc.ca/psrs-srfp/applicant/page1800?poster=1134481,4611,3
1134490,"Director General, Workforce Management",2018-CSD-IA-NHQ-11962,1,CSD,EX03,0,1,https://emploisfp-psjobs.cfp-psc.gc.ca/psrs-srfp/applicant/page1800?poster=1134490,2481,0
1134503,HR Business Partner,2018-SVC-IA-MTL-312702,1,SVC,PE02,0,15,https://emploisfp-psjobs.cfp-psc.gc.ca/psrs-srfp/applicant/page1800?poster=1134503,2466,6
1134503,HR Business Partner,2018-SVC-IA-MTL-312702,1,SVC,PE03,0,15,https://emploisfp-psjobs.cfp-psc.gc.ca/psrs-srfp/applicant/page1800?poster=1134503,2466,6
1134525,Cleaner,18-DND-EA-WNWRT-428312,1,DND,GSBUS02,0,20,https://emploisfp-psjobs.cfp-psc.gc.ca/psrs-srfp/applicant/page1800?poster=1134525,4807,14
1134529,AUTOMOTIVE HEAVY DUTY MECHANIC,18-DND-EA-SHILO-428300,1,DND,GLVHE10,0,10,https://emploisfp-psjobs.cfp-psc.gc.ca/psrs-srfp/applicant/page1800?poster=1134529,4607,5
1134545,Cleaner,18-DND-IA-COMOX-427894,1,DND,HSHDO02,0,3,https://emploisfp-psjobs.cfp-psc.gc.ca/psrs-srfp/applicant/page1800?poster=1134545,5926,1
1134567,"Director General, Fisheries and Licence Policy",2017-DFO-EA-0144,1,DFO,EX02,0,11,https://emploisfp-psjobs.cfp-psc.gc.ca/psrs-srfp/applicant/page1800?poster=1134567,3506,7
1134596,"Regional Manager, Enforcement",18-MOT-IA-HRS-90168,0,MOT,PM06,0,0,https://emploisfp-psjobs.cfp-psc.gc.ca/psrs-srfp/applicant/page1800?poster=1134596,1307,0
1134633,Senior Human Resources Advisor,2018-JUS-IA-113118,3,JUS,PE04,0,19,https://emploisfp-psjobs.cfp-psc.gc.ca/psrs-srfp/applicant/page1800?poster=1134633,3506,7
1134640,"Stream A: Senior Analyst, Planning and Analysis / Stream B: Management Services Coordinator",18-DFO-NCR-EA-HRCS-223735,2,DFO,AS04,0,27,https://emploisfp-psjobs.cfp-psc.gc.ca/psrs-srfp/applicant/page1800?poster=1134640,3506,14
1134697,"STREAM 1 Change Analyst, STREAM 2 Release Analyst, STREAM 3 Test Analysts",2018-SVC-DM-HQ-313962,3,SVC,CS02,0,13,https://emploisfp-psjobs.cfp-psc.gc.ca/psrs-srfp/applicant/page1800?poster=1134697,3506,12
1134705,Physical Security Reviewer / Consultant,18-RCM-EA-P-E-SUR-CMCB-DSS-73296,1,RCM,GT05,0,21,https://emploisfp-psjobs.cfp-psc.gc.ca/psrs-srfp/applicant/page1800?poster=1134705,5915,13
1134749,Director (various positions),2018-IA-PRG-EX01-57,2,BSF,EX01,0,49,https://emploisfp-psjobs.cfp-psc.gc.ca/psrs-srfp/applicant/page1800?poster=1134749,3506,37
1134750,Strategic Management Advisor (Anticipatory),18-SVC-ONT-IA-312911,0,SVC,AS04,0,96,https://emploisfp-psjobs.cfp-psc.gc.ca/psrs-srfp/applicant/page1800?poster=1134750,3520,37
1134788,"Manager, Audiovisual Production & Webcasting Operations",18-CES-CSB-EA-106332,1,CES,GT06,0,20,https://emploisfp-psjobs.cfp-psc.gc.ca/psrs-srfp/applicant/page1800?poster=1134788,3506,7
1134796,"Chief, Official Release",18-STC-IA-NCR-721-321,1,STC,IS06,0,4,https://emploisfp-psjobs.cfp-psc.gc.ca/psrs-srfp/applicant/page1800?poster=1134796,3506,3
1134799,Anticipatory - Compensation Advisor,2018-SVC-IA-ATL-313254,0,SVC,AS02,1,469,https://emploisfp-psjobs.cfp-psc.gc.ca/psrs-srfp/applicant/page1800?poster=1134799,1102,19
1134799,Anticipatory - Compensation Advisor,2018-SVC-IA-ATL-313254,0,SVC,AS02,1,469,https://emploisfp-psjobs.cfp-psc.gc.ca/psrs-srfp/applicant/page1800?poster=1134799,1209,8
1134799,Anticipatory - Compensation Advisor,2018-SVC-IA-ATL-313254,0,SVC,AS02,1,469,https://emploisfp-psjobs.cfp-psc.gc.ca/psrs-srfp/applicant/page1800?poster=1134799,1307,92
1134799,Anticipatory - Compensation Advisor,2018-SVC-IA-ATL-313254,0,SVC,AS02,1,469,https://emploisfp-psjobs.cfp-psc.gc.ca/psrs-srfp/applicant/page1800?poster=1134799,1307,92
1134799,Anticipatory - Compensation Advisor,2018-SVC-IA-ATL-313254,0,SVC,AS02,1,469,https://emploisfp-psjobs.cfp-psc.gc.ca/psrs-srfp/applicant/page1800?poster=1134799,2436,0
1134799,Anticipatory - Compensation Advisor,2018-SVC-IA-ATL-313254,0,SVC,AS02,1,469,https://emploisfp-psjobs.cfp-psc.gc.ca/psrs-srfp/applicant/page1800?poster=1134799,2466,16
1134799,Anticipatory - Compensation Advisor,2018-SVC-IA-ATL-313254,0,SVC,AS02,1,469,https://emploisfp-psjobs.cfp-psc.gc.ca/psrs-srfp/applicant/page1800?poster=1134799,2481,22
1134799,Anticipatory - Compensation Advisor,2018-SVC-IA-ATL-313254,0,SVC,AS02,1,469,https://emploisfp-psjobs.cfp-psc.gc.ca/psrs-srfp/applicant/page1800?poster=1134799,3506,55
1134799,Anticipatory - Compensation Advisor,2018-SVC-IA-ATL-313254,0,SVC,AS02,1,469,https://emploisfp-psjobs.cfp-psc.gc.ca/psrs-srfp/applicant/page1800?poster=1134799,3510,7
1134799,Anticipatory - Compensation Advisor,2018-SVC-IA-ATL-313254,0,SVC,AS02,1,469,https://emploisfp-psjobs.cfp-psc.gc.ca/psrs-srfp/applicant/page1800?poster=1134799,3520,29
1134799,Anticipatory - Compensation Advisor,2018-SVC-IA-ATL-313254,0,SVC,AS02,1,469,https://emploisfp-psjobs.cfp-psc.gc.ca/psrs-srfp/applicant/page1800?poster=1134799,3554,4
1134799,Anticipatory - Compensation Advisor,2018-SVC-IA-ATL-313254,0,SVC,AS02,1,469,https://emploisfp-psjobs.cfp-psc.gc.ca/psrs-srfp/applicant/page1800?poster=1134799,4611,25
1134799,Anticipatory - Compensation Advisor,2018-SVC-IA-ATL-313254,0,SVC,AS02,1,469,https://emploisfp-psjobs.cfp-psc.gc.ca/psrs-srfp/applicant/page1800?poster=1134799,4811,15
1134883,General Counsel,2018-JUS-IA-AP-14700-110122A,3,JUS,LP04,0,16,https://emploisfp-psjobs.cfp-psc.gc.ca/psrs-srfp/applicant/page1800?poster=1134883,3506,11
1134932,Investigator (Anticipatory),2018-INT-IA-80005,0,INT,AS06,0,44,https://emploisfp-psjobs.cfp-psc.gc.ca/psrs-srfp/applicant/page1800?poster=1134932,3506,20
1134962,Policy Officer,2018-IMC-IA-27179,1,IMC,PM06,0,44,https://emploisfp-psjobs.cfp-psc.gc.ca/psrs-srfp/applicant/page1800?poster=1134962,3506,27
1135004,CUSTOMER SUPPORT SUPERVISOR,18-DND-IA-HALFX-428101,1,DND,PG02,0,18,https://emploisfp-psjobs.cfp-psc.gc.ca/psrs-srfp/applicant/page1800?poster=1135004,1209,18
1135009,"Director, Intelligence Assessment Secretariat",18-PCO-IA-16212,2,PCO,EX01,0,32,https://emploisfp-psjobs.cfp-psc.gc.ca/psrs-srfp/applicant/page1800?poster=1135009,3506,24
1135010,Administrative Officer,18-NHW-CSB-IA-NCR-226103,1,SHC,AS03,0,43,https://emploisfp-psjobs.cfp-psc.gc.ca/psrs-srfp/applicant/page1800?poster=1135010,3506,30
1135062,Legal Assistant Supervisor,2018-PPD-IA-QC-113126,1,PPD,CR06,0,4,https://emploisfp-psjobs.cfp-psc.gc.ca/psrs-srfp/applicant/page1800?poster=1135062,2466,2
1135096,Administrative Assistant,3270-RTC-CSP-IA-000443/18,1,RTC,AS02,0,47,https://emploisfp-psjobs.cfp-psc.gc.ca/psrs-srfp/applicant/page1800?poster=1135096,2481,29
1135117,Research Assistant ¿ Animal Science,18-AGR-BCAB-EA-ST-22,1,AGR,EG03,0,53,https://emploisfp-psjobs.cfp-psc.gc.ca/psrs-srfp/applicant/page1800?poster=1135117,4802,11
1135130,Are You Interested To Be a Group Manager?,2018-IA-PRG-CO-03-185,1,BSF,CO03,0,10,https://emploisfp-psjobs.cfp-psc.gc.ca/psrs-srfp/applicant/page1800?poster=1135130,3506,8
1135148,Directorate Liaison Officer,18-DOE-NCR-IA-312704,0,DOE,AS03,0,17,https://emploisfp-psjobs.cfp-psc.gc.ca/psrs-srfp/applicant/page1800?poster=1135148,2481,11
1135200,Junior Jurilinguist (English),2018-JUS-EA-113129,4,JUS,EC06,0,51,https://emploisfp-psjobs.cfp-psc.gc.ca/psrs-srfp/applicant/page1800?poster=1135200,3506,27
1135217,Senior Communications Advisor,18-MOT-EA-HRS-90220,0,MOT,IS05,0,38,https://emploisfp-psjobs.cfp-psc.gc.ca/psrs-srfp/applicant/page1800?poster=1135217,3506,19
1135225,Client Service Agent,18-RCM-EA-N-S-NB-CFP-73441,10,RCM,PM01,0,136,https://emploisfp-psjobs.cfp-psc.gc.ca/psrs-srfp/applicant/page1800?poster=1135225,1309,74
1135233,Security Screening Investigator,2018-SVC-EA-HQ-309909A,1,SVC,PM03,0,139,https://emploisfp-psjobs.cfp-psc.gc.ca/psrs-srfp/applicant/page1800?poster=1135233,3506,68
1135244,Human Resources Programs Officer,18-OPC-IA-023,1,OPC,AS04,0,21,https://emploisfp-psjobs.cfp-psc.gc.ca/psrs-srfp/applicant/page1800?poster=1135244,2481,11
1135285,Aircraft Maintenance Engineer,17-RCM-EA-R-D-MB-AIR-73438,1,RCM,EG06,0,9,https://emploisfp-psjobs.cfp-psc.gc.ca/psrs-srfp/applicant/page1800?poster=1135285,4622,1
1135292,Water Quality Expert/Environment Effects Monitoring - Anticipatory,18-DOE-PNR-EA-313166-1,0,DOE,PC03,1,113,https://emploisfp-psjobs.cfp-psc.gc.ca/psrs-srfp/applicant/page1800?poster=1135292,4611,20
1135292,Water Quality Expert/Environment Effects Monitoring - Anticipatory,18-DOE-PNR-EA-313166-1,0,DOE,PC03,1,113,https://emploisfp-psjobs.cfp-psc.gc.ca/psrs-srfp/applicant/page1800?poster=1135292,4706,7
1135292,Water Quality Expert/Environment Effects Monitoring - Anticipatory,18-DOE-PNR-EA-313166-1,0,DOE,PC03,1,113,https://emploisfp-psjobs.cfp-psc.gc.ca/psrs-srfp/applicant/page1800?poster=1135292,4811,16
1135292,Water Quality Expert/Environment Effects Monitoring - Anticipatory,18-DOE-PNR-EA-313166-1,0,DOE,PC03,1,113,https://emploisfp-psjobs.cfp-psc.gc.ca/psrs-srfp/applicant/page1800?poster=1135292,6106,2
1135316,Business Analyst,17-DND-IA-MSJW-425752,1,DND,AS03,0,3,https://emploisfp-psjobs.cfp-psc.gc.ca/psrs-srfp/applicant/page1800?poster=1135316,4707,3
1135334,"Director General, External Policy and Partnerships",2018-RSN-IA-0074-183055,1,RSN,EX03,0,14,https://emploisfp-psjobs.cfp-psc.gc.ca/psrs-srfp/applicant/page1800?poster=1135334,3506,10
1135359,"Manager, Legacy Systems Renewal",2018-SVC-IA-HQ-313281,1,SVC,AS07,0,17,https://emploisfp-psjobs.cfp-psc.gc.ca/psrs-srfp/applicant/page1800?poster=1135359,2481,7
1135366,"Chief, Multimodal Integrated Technical Training",18-MOT-IA-HRS-90178,2,MOT,PM06,0,9,https://emploisfp-psjobs.cfp-psc.gc.ca/psrs-srfp/applicant/page1800?poster=1135366,3506,2
1135368,Junior Paralegal,3270-RTC-LCD-EA-000389/18,1,RTC,EC02,0,8,https://emploisfp-psjobs.cfp-psc.gc.ca/psrs-srfp/applicant/page1800?poster=1135368,2481,3
1135380,Data Analyst,2018-PPD-IA-CCE-113132,0,PPD,EC02,0,105,https://emploisfp-psjobs.cfp-psc.gc.ca/psrs-srfp/applicant/page1800?poster=1135380,2481,26
1135400,Senior Corporate Regulatory Compliance and Enforcement Advisor,18-NHW-HECS-IA-NCR-226198,1,SHC,SGSRE05,0,45,https://emploisfp-psjobs.cfp-psc.gc.ca/psrs-srfp/applicant/page1800?poster=1135400,3506,16
1135403,Senior Advisor,18-BAL-SAD-290,1,BAL,EC07,0,5,https://emploisfp-psjobs.cfp-psc.gc.ca/psrs-srfp/applicant/page1800?poster=1135403,2481,3
1135442,Directors (Various positions),2018-DFO-IA-0017,0,DFO,EX01,0,33,https://emploisfp-psjobs.cfp-psc.gc.ca/psrs-srfp/applicant/page1800?poster=1135442,3506,17
1135501,Manager (Various positions),18-BAL-IA-DM-SAD-ACIN-187,2,BAL,EC06,1,16,https://emploisfp-psjobs.cfp-psc.gc.ca/psrs-srfp/applicant/page1800?poster=1135501,2481,1
1135501,Manager (Various positions),18-BAL-IA-DM-SAD-ACIN-187,2,BAL,EC06,1,16,https://emploisfp-psjobs.cfp-psc.gc.ca/psrs-srfp/applicant/page1800?poster=1135501,3506,11
1135525,Engineering Research Assistant ¿ Research Affiliate Program,18-DOE-PNR-EA-313302,1,DOE,STUDENT,0,12,https://emploisfp-psjobs.cfp-psc.gc.ca/psrs-srfp/applicant/page1800?poster=1135525,4711,4
1135606,Superintendent Fleet Directorate Atlantic Region,18-DFO-ACCG-IA-CCG-226147,0,DFO,GT07,1,5,https://emploisfp-psjobs.cfp-psc.gc.ca/psrs-srfp/applicant/page1800?poster=1135606,1001,1
1135606,Superintendent Fleet Directorate Atlantic Region,18-DFO-ACCG-IA-CCG-226147,0,DFO,GT07,1,5,https://emploisfp-psjobs.cfp-psc.gc.ca/psrs-srfp/applicant/page1800?poster=1135606,1209,3
1135678,Human Resources Program Officer,18-IRB-IA-A0-00-923593,1,IRB,AS04,0,7,https://emploisfp-psjobs.cfp-psc.gc.ca/psrs-srfp/applicant/page1800?poster=1135678,3506,4
1135755,F Division Traffic Services Assistant,18-RCM-EA-F-REG-TRAFFSVC-73329,1,RCM,,0,38,https://emploisfp-psjobs.cfp-psc.gc.ca/psrs-srfp/applicant/page1800?poster=1135755,4711,15
1135767,Senior Communications Advisor,18-MOT-IA-HRS-90222,0,MOT,IS05,0,27,https://emploisfp-psjobs.cfp-psc.gc.ca/psrs-srfp/applicant/page1800?poster=1135767,3506,20
1135773,Human Resources Coordinator,18-DFO-NCR-IA-HRCS-226203,1,DFO,AS02,0,25,https://emploisfp-psjobs.cfp-psc.gc.ca/psrs-srfp/applicant/page1800?poster=1135773,3506,13
1135782,"Supervisor, Regulatory Policy and Risk Management",18-NHW-HECS-EA-NCR-226199,1,SHC,SGSRE06,0,146,https://emploisfp-psjobs.cfp-psc.gc.ca/psrs-srfp/applicant/page1800?poster=1135782,3506,83
1135794,Payment in Lieu of Taxes Officer,2018-SVC-EDM-IA-312499,1,SVC,AS02,0,13,https://emploisfp-psjobs.cfp-psc.gc.ca/psrs-srfp/applicant/page1800?poster=1135794,4811,11
1135809,Complaints and Issues Officer,18-DND-IA-CFHAT-428422,1,DND,AS02,0,9,https://emploisfp-psjobs.cfp-psc.gc.ca/psrs-srfp/applicant/page1800?poster=1135809,1304,0
1135810,"Supervisor, Testing Services",18-PSC-IA-313296,1,PSC,AS03,0,37,https://emploisfp-psjobs.cfp-psc.gc.ca/psrs-srfp/applicant/page1800?poster=1135810,2481,22
1135817,Issues Manager,18-GSS-ON-IA-CITS-226407,0,GSS,AS05,1,89,https://emploisfp-psjobs.cfp-psc.gc.ca/psrs-srfp/applicant/page1800?poster=1135817,2481,31
1135817,Issues Manager,18-GSS-ON-IA-CITS-226407,0,GSS,AS05,1,89,https://emploisfp-psjobs.cfp-psc.gc.ca/psrs-srfp/applicant/page1800?poster=1135817,3506,40
1135856,Senior Program Officer (Anticipatory) **Amendment to the closing date**,18-MOT-IA-HRS-90241,1,MOT,PM05,0,6,https://emploisfp-psjobs.cfp-psc.gc.ca/psrs-srfp/applicant/page1800?poster=1135856,4611,4
1135869,MANAGER,2017-CSD-IA-NHQ-20781,0,CSD,EC07,0,20,https://emploisfp-psjobs.cfp-psc.gc.ca/psrs-srfp/applicant/page1800?poster=1135869,2481,9
1135896,Marine Communications and Traffic Services Shift Supervisor,18-DFO-WCCG-IA-CCG-226227,0,DFO,RO04,1,14,https://emploisfp-psjobs.cfp-psc.gc.ca/psrs-srfp/applicant/page1800?poster=1135896,5917,7
1135896,Marine Communications and Traffic Services Shift Supervisor,18-DFO-WCCG-IA-CCG-226227,0,DFO,RO04,1,14,https://emploisfp-psjobs.cfp-psc.gc.ca/psrs-srfp/applicant/page1800?poster=1135896,5947,5
1135924,Digital Communications Officer / Advisor,18-NHW-CPAB-EA-NCR-225853-1,1,SHC,IS03,0,100,https://emploisfp-psjobs.cfp-psc.gc.ca/psrs-srfp/applicant/page1800?poster=1135924,3506,56
1135924,Digital Communications Officer / Advisor,18-NHW-CPAB-EA-NCR-225853-1,1,SHC,IS04,0,100,https://emploisfp-psjobs.cfp-psc.gc.ca/psrs-srfp/applicant/page1800?poster=1135924,3506,52
1135935,Communications Officer / Advisor  (Web Writing),18-NHW-CPAB-EA-NCR-225851-1,1,SHC,IS03,0,249,https://emploisfp-psjobs.cfp-psc.gc.ca/psrs-srfp/applicant/page1800?poster=1135935,3506,148
1135935,Communications Officer / Advisor  (Web Writing),18-NHW-CPAB-EA-NCR-225851-1,1,SHC,IS04,0,249,https://emploisfp-psjobs.cfp-psc.gc.ca/psrs-srfp/applicant/page1800?poster=1135935,3506,114
1135937,Digital Communications Officer / Advisor (User Experience),18-NHW-CPAB-EA-NCR-225852-1,1,SHC,IS03,0,26,https://emploisfp-psjobs.cfp-psc.gc.ca/psrs-srfp/applicant/page1800?poster=1135937,3506,13
1135937,Digital Communications Officer / Advisor (User Experience),18-NHW-CPAB-EA-NCR-225852-1,1,SHC,IS04,0,26,https://emploisfp-psjobs.cfp-psc.gc.ca/psrs-srfp/applicant/page1800?poster=1135937,3506,14
1135944,Digital Performance Measurement Officer / Advisor (Analytics),18-NHW-CPAB-EA-NCR-225845-1,1,SHC,IS03,0,47,https://emploisfp-psjobs.cfp-psc.gc.ca/psrs-srfp/applicant/page1800?poster=1135944,3506,24
1135944,Digital Performance Measurement Officer / Advisor (Analytics),18-NHW-CPAB-EA-NCR-225845-1,1,SHC,IS04,0,47,https://emploisfp-psjobs.cfp-psc.gc.ca/psrs-srfp/applicant/page1800?poster=1135944,3506,22
1135964,Manager,18-DOE-PNR-IA-313293,0,DOE,MT07,0,5,https://emploisfp-psjobs.cfp-psc.gc.ca/psrs-srfp/applicant/page1800?poster=1135964,4811,5
1136004,Information and Records Management,18-NHW-FNIH-IA-NCR-226272,1,SHC,AS02,0,14,https://emploisfp-psjobs.cfp-psc.gc.ca/psrs-srfp/applicant/page1800?poster=1136004,3506,6
1136005,Human Resources Specialist Advisor,2018-IMC-IA-27196,1,IMC,PE03,0,8,https://emploisfp-psjobs.cfp-psc.gc.ca/psrs-srfp/applicant/page1800?poster=1136005,3506,6
1136027,AS-07-Director,18-PSC-IA-313369,1,PSC,AS07,0,32,https://emploisfp-psjobs.cfp-psc.gc.ca/psrs-srfp/applicant/page1800?poster=1136027,2481,11
1136054,Human Resources Advisor - Labour relations (stream A) AND Staffing (stream B),18-MOT-IA-HRS-90249,1,MOT,PE03,0,4,https://emploisfp-psjobs.cfp-psc.gc.ca/psrs-srfp/applicant/page1800?poster=1136054,2466,3
1136071,Executive Assistant,18-AHS-SPPI-IA-NCR-226377,2,AHS,AS02,0,16,https://emploisfp-psjobs.cfp-psc.gc.ca/psrs-srfp/applicant/page1800?poster=1136071,3506,10
1136075,HR Advisor ¿ Inclusive People Management,18-NHW-CSB-IA-NCR-226204,1,SHC,PE03,1,56,https://emploisfp-psjobs.cfp-psc.gc.ca/psrs-srfp/applicant/page1800?poster=1136075,1209,3
1136075,HR Advisor ¿ Inclusive People Management,18-NHW-CSB-IA-NCR-226204,1,SHC,PE03,1,56,https://emploisfp-psjobs.cfp-psc.gc.ca/psrs-srfp/applicant/page1800?poster=1136075,2466,6
1136075,HR Advisor ¿ Inclusive People Management,18-NHW-CSB-IA-NCR-226204,1,SHC,PE03,1,56,https://emploisfp-psjobs.cfp-psc.gc.ca/psrs-srfp/applicant/page1800?poster=1136075,3506,4
1136075,HR Advisor ¿ Inclusive People Management,18-NHW-CSB-IA-NCR-226204,1,SHC,PE03,1,56,https://emploisfp-psjobs.cfp-psc.gc.ca/psrs-srfp/applicant/page1800?poster=1136075,3520,6
1136075,HR Advisor ¿ Inclusive People Management,18-NHW-CSB-IA-NCR-226204,1,SHC,PE03,1,56,https://emploisfp-psjobs.cfp-psc.gc.ca/psrs-srfp/applicant/page1800?poster=1136075,4611,3
1136075,HR Advisor ¿ Inclusive People Management,18-NHW-CSB-IA-NCR-226204,1,SHC,PE03,1,56,https://emploisfp-psjobs.cfp-psc.gc.ca/psrs-srfp/applicant/page1800?poster=1136075,4706,2
1136075,HR Advisor ¿ Inclusive People Management,18-NHW-CSB-IA-NCR-226204,1,SHC,PE03,1,56,https://emploisfp-psjobs.cfp-psc.gc.ca/psrs-srfp/applicant/page1800?poster=1136075,4811,2
1136101,"Director General, Real Property  (Amendment to closing date)",18-BAL-IA-304,1,BAL,EX02,0,19,https://emploisfp-psjobs.cfp-psc.gc.ca/psrs-srfp/applicant/page1800?poster=1136101,2481,6
1136183,Team Leader,2017-CSD-IA-NB-20634-1,0,CSD,PM03,1,349,https://emploisfp-psjobs.cfp-psc.gc.ca/psrs-srfp/applicant/page1800?poster=1136183,1001,92
1136183,Team Leader,2017-CSD-IA-NB-20634-1,0,CSD,PM03,1,349,https://emploisfp-psjobs.cfp-psc.gc.ca/psrs-srfp/applicant/page1800?poster=1136183,1001,92
1136183,Team Leader,2017-CSD-IA-NB-20634-1,0,CSD,PM03,1,349,https://emploisfp-psjobs.cfp-psc.gc.ca/psrs-srfp/applicant/page1800?poster=1136183,1001,92
1136183,Team Leader,2017-CSD-IA-NB-20634-1,0,CSD,PM03,1,349,https://emploisfp-psjobs.cfp-psc.gc.ca/psrs-srfp/applicant/page1800?poster=1136183,1002,0
1136183,Team Leader,2017-CSD-IA-NB-20634-1,0,CSD,PM03,1,349,https://emploisfp-psjobs.cfp-psc.gc.ca/psrs-srfp/applicant/page1800?poster=1136183,1003,0
1136183,Team Leader,2017-CSD-IA-NB-20634-1,0,CSD,PM03,1,349,https://emploisfp-psjobs.cfp-psc.gc.ca/psrs-srfp/applicant/page1800?poster=1136183,1004,2
